Invoice_ID,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Tax_5%,Total,Date,Time,Payment,COGS,Gross_Margin_Percentage,Gross_Income,Rating
629-94-7857,B,Mandalay,Normal,Female,Electronic accessories,50.18,1,2.509,52.689,20-05-2024,17:35:00,Cash,50.18,4.7619,2.509,7.3
962-76-4077,C,Naypyitaw,Normal,Female,Sports and travel,70.34,10,35.17,738.57,18-03-2024,19:04:00,Cash,703.4,4.7619,35.17,9.1
661-60-7631,B,Mandalay,Normal,Female,Fashion accessories,50.65,4,10.13,212.73,04-03-2024,14:47:00,Ewallet,202.6,4.7619,10.13,6.8
145-66-9141,A,Yangon,Member,Female,Sports and travel,56.32,6,16.896,354.816,24-06-2024,10:57:00,Credit card,337.92,4.7619,16.896,9.1
621-62-5192,A,Yangon,Normal,Female,Sports and travel,12.54,4,2.508,52.668,06-06-2024,12:54:00,Ewallet,50.16,4.7619,2.508,9.9
473-96-6670,B,Mandalay,Normal,Male,Health and beauty,42.97,8,17.188,360.948,22-06-2024,18:00:00,Ewallet,343.76,4.7619,17.188,9.8
409-43-6308,B,Mandalay,Member,Female,Fashion accessories,43.68,2,4.368,91.728,26-04-2024,15:06:00,Credit card,87.36,4.7619,4.368,4.6
822-45-6072,A,Yangon,Normal,Female,Home and lifestyle,95.13,8,38.052,799.092,15-05-2024,15:55:00,Cash,761.04,4.7619,38.052,9.8
552-85-3404,A,Yangon,Normal,Female,Fashion accessories,98.7,3,14.805,310.905,30-01-2024,16:44:00,Credit card,296.1,4.7619,14.805,5.4
398-31-9052,B,Mandalay,Member,Male,Fashion accessories,47.06,3,7.059,148.239,03-03-2024,14:30:00,Ewallet,141.18,4.7619,7.059,4.5
261-74-7579,B,Mandalay,Normal,Female,Electronic accessories,85.89,2,8.589,180.369,05-03-2024,19:00:00,Credit card,171.78,4.7619,8.589,9.8
762-69-4336,C,Naypyitaw,Member,Female,Electronic accessories,88.95,3,13.3425,280.1925,12-05-2024,10:27:00,Ewallet,266.85,4.7619,13.3425,6.9
230-39-5341,C,Naypyitaw,Normal,Female,Food and beverages,21.21,3,3.1815,66.8115,11-04-2024,10:38:00,Ewallet,63.63,4.7619,3.1815,6.6
846-99-4934,B,Mandalay,Normal,Male,Fashion accessories,41.31,8,16.524,347.004,09-05-2024,10:34:00,Credit card,330.48,4.7619,16.524,9
276-62-4324,C,Naypyitaw,Normal,Male,Electronic accessories,95,9,42.75,897.75,22-02-2024,19:26:00,Ewallet,855,4.7619,42.75,9.2
186-57-7929,B,Mandalay,Member,Female,Health and beauty,30.46,2,3.046,63.966,09-05-2024,16:20:00,Credit card,60.92,4.7619,3.046,6
879-18-3506,A,Yangon,Normal,Female,Food and beverages,68.32,8,27.328,573.888,05-01-2024,17:24:00,Ewallet,546.56,4.7619,27.328,4.6
279-75-3835,B,Mandalay,Normal,Female,Home and lifestyle,44.06,10,22.03,462.63,25-01-2024,17:24:00,Cash,440.6,4.7619,22.03,4
765-28-5396,C,Naypyitaw,Normal,Female,Electronic accessories,69.89,2,6.989,146.769,08-01-2024,11:00:00,Credit card,139.78,4.7619,6.989,6.3
162-94-1049,B,Mandalay,Normal,Male,Health and beauty,86.57,8,34.628,727.188,07-04-2024,19:50:00,Ewallet,692.56,4.7619,34.628,4.6
869-82-3524,C,Naypyitaw,Normal,Male,Sports and travel,37.65,7,13.1775,276.7275,19-03-2024,20:52:00,Ewallet,263.55,4.7619,13.1775,7.8
191-12-7973,A,Yangon,Normal,Female,Electronic accessories,79.76,10,39.88,837.48,27-02-2024,16:30:00,Cash,797.6,4.7619,39.88,7.9
742-39-6922,B,Mandalay,Normal,Male,Food and beverages,70.89,5,17.7225,372.1725,13-03-2024,16:12:00,Credit card,354.45,4.7619,17.7225,5.5
280-90-5398,A,Yangon,Normal,Female,Health and beauty,46.01,2,4.601,96.621,21-04-2024,20:30:00,Ewallet,92.02,4.7619,4.601,6.6
660-55-6423,C,Naypyitaw,Normal,Female,Sports and travel,76.98,7,26.943,565.803,12-05-2024,16:25:00,Credit card,538.86,4.7619,26.943,4.7
284-50-1304,B,Mandalay,Member,Male,Health and beauty,48.66,2,4.866,102.186,31-05-2024,15:03:00,Ewallet,97.32,4.7619,4.866,6.7
552-28-4927,C,Naypyitaw,Member,Male,Health and beauty,14.53,10,7.265,152.565,17-02-2024,15:01:00,Credit card,145.3,4.7619,7.265,9.5
381-81-3387,A,Yangon,Normal,Female,Food and beverages,51.44,9,23.148,486.108,21-02-2024,19:21:00,Credit card,462.96,4.7619,23.148,8.9
476-43-2020,B,Mandalay,Member,Female,Home and lifestyle,64.17,4,12.834,269.514,27-05-2024,14:52:00,Ewallet,256.68,4.7619,12.834,8.8
198-30-3761,C,Naypyitaw,Normal,Female,Sports and travel,40.94,7,14.329,300.909,24-02-2024,19:42:00,Cash,286.58,4.7619,14.329,8.5
317-20-2506,A,Yangon,Member,Male,Fashion accessories,86.43,5,21.6075,453.7575,04-04-2024,11:02:00,Cash,432.15,4.7619,21.6075,8.8
696-28-2664,B,Mandalay,Normal,Female,Health and beauty,58.25,10,29.125,611.625,16-05-2024,19:06:00,Ewallet,582.5,4.7619,29.125,6.9
244-41-3422,A,Yangon,Member,Female,Fashion accessories,48.54,5,12.135,254.835,27-02-2024,18:33:00,Credit card,242.7,4.7619,12.135,9.8
903-72-5727,B,Mandalay,Member,Female,Food and beverages,62.81,9,28.2645,593.5545,09-01-2024,17:08:00,Cash,565.29,4.7619,28.2645,9.3
840-98-1009,C,Naypyitaw,Normal,Female,Food and beverages,31.6,8,12.64,265.44,26-05-2024,17:24:00,Cash,252.8,4.7619,12.64,8.1
685-48-8121,C,Naypyitaw,Normal,Male,Food and beverages,89.6,5,22.4,470.4,01-03-2024,16:50:00,Ewallet,448,4.7619,22.4,8.8
759-96-8524,A,Yangon,Member,Male,Home and lifestyle,53.46,6,16.038,336.798,22-02-2024,11:53:00,Ewallet,320.76,4.7619,16.038,4.2
569-10-2724,B,Mandalay,Member,Male,Health and beauty,46.6,7,16.31,342.51,02-03-2024,12:17:00,Credit card,326.2,4.7619,16.31,7.7
408-58-7945,B,Mandalay,Normal,Male,Health and beauty,77.79,2,7.779,163.359,22-04-2024,17:58:00,Credit card,155.58,4.7619,7.779,5.1
251-66-2742,C,Naypyitaw,Member,Female,Electronic accessories,85.44,10,42.72,897.12,04-05-2024,19:37:00,Ewallet,854.4,4.7619,42.72,5.6
273-62-1501,B,Mandalay,Member,Female,Electronic accessories,33.52,5,8.38,175.98,21-03-2024,16:28:00,Credit card,167.6,4.7619,8.38,7.3
983-41-2462,B,Mandalay,Normal,Male,Home and lifestyle,33.76,9,15.192,319.032,25-03-2024,10:27:00,Ewallet,303.84,4.7619,15.192,6.1
556-13-8796,C,Naypyitaw,Normal,Female,Health and beauty,34.3,5,8.575,180.075,19-02-2024,13:49:00,Cash,171.5,4.7619,8.575,7.1
932-50-1810,A,Yangon,Normal,Male,Home and lifestyle,78.09,2,7.809,163.989,23-04-2024,11:00:00,Ewallet,156.18,4.7619,7.809,8.9
371-57-5796,C,Naypyitaw,Normal,Female,Food and beverages,28.29,2,2.829,59.409,04-06-2024,15:52:00,Cash,56.58,4.7619,2.829,5.6
619-20-4273,A,Yangon,Member,Male,Sports and travel,84.55,3,12.6825,266.3325,05-05-2024,11:40:00,Credit card,253.65,4.7619,12.6825,10
433-94-2011,B,Mandalay,Normal,Male,Sports and travel,50.77,6,15.231,319.851,20-06-2024,19:59:00,Ewallet,304.62,4.7619,15.231,8.8
184-84-9763,A,Yangon,Normal,Male,Food and beverages,67.71,7,23.6985,497.6685,02-02-2024,18:30:00,Cash,473.97,4.7619,23.6985,8.9
572-80-5163,A,Yangon,Normal,Male,Food and beverages,32.58,4,6.516,136.836,31-03-2024,18:18:00,Cash,130.32,4.7619,6.516,6.8
695-15-8983,A,Yangon,Member,Female,Health and beauty,63.19,4,12.638,265.398,07-06-2024,15:59:00,Ewallet,252.76,4.7619,12.638,8.2
826-70-4730,B,Mandalay,Member,Male,Health and beauty,65.34,1,3.267,68.607,02-01-2024,14:09:00,Credit card,65.34,4.7619,3.267,9.9
837-13-6721,B,Mandalay,Normal,Female,Health and beauty,89.28,9,40.176,843.696,30-03-2024,15:16:00,Ewallet,803.52,4.7619,40.176,9.1
372-92-5947,B,Mandalay,Member,Female,Home and lifestyle,29.73,2,2.973,62.433,20-02-2024,18:17:00,Credit card,59.46,4.7619,2.973,4.8
334-12-4221,A,Yangon,Normal,Female,Fashion accessories,23.41,9,10.5345,221.2245,11-03-2024,15:14:00,Credit card,210.69,4.7619,10.5345,5.2
383-63-1783,B,Mandalay,Member,Male,Health and beauty,15.91,10,7.955,167.055,18-05-2024,19:13:00,Cash,159.1,4.7619,7.955,7.3
897-24-7209,C,Naypyitaw,Normal,Male,Food and beverages,73.59,10,36.795,772.695,30-03-2024,14:38:00,Cash,735.9,4.7619,36.795,6.9
556-34-6052,A,Yangon,Normal,Male,Electronic accessories,78.85,7,27.5975,579.5475,01-06-2024,14:14:00,Cash,551.95,4.7619,27.5975,4.1
421-73-4323,B,Mandalay,Normal,Female,Sports and travel,22.07,9,9.9315,208.5615,04-06-2024,12:11:00,Ewallet,198.63,4.7619,9.9315,6.8
361-51-6874,B,Mandalay,Normal,Female,Food and beverages,87.11,5,21.7775,457.3275,26-04-2024,10:01:00,Ewallet,435.55,4.7619,21.7775,4.4
817-53-9495,B,Mandalay,Normal,Male,Electronic accessories,84.65,10,42.325,888.825,10-01-2024,10:44:00,Credit card,846.5,4.7619,42.325,10
951-25-6792,C,Naypyitaw,Normal,Female,Sports and travel,49.93,8,19.972,419.412,10-06-2024,15:38:00,Ewallet,399.44,4.7619,19.972,9.2
649-24-7881,B,Mandalay,Normal,Female,Home and lifestyle,90.91,7,31.8185,668.1885,25-02-2024,12:08:00,Cash,636.37,4.7619,31.8185,5.4
302-11-6416,B,Mandalay,Member,Male,Home and lifestyle,71.95,4,14.39,302.19,14-05-2024,12:10:00,Cash,287.8,4.7619,14.39,4.5
446-86-7740,C,Naypyitaw,Member,Female,Sports and travel,72,3,10.8,226.8,01-04-2024,17:32:00,Credit card,216,4.7619,10.8,6.3
337-47-7170,B,Mandalay,Member,Male,Fashion accessories,62.54,6,18.762,394.002,19-06-2024,12:12:00,Cash,375.24,4.7619,18.762,9.6
727-66-9882,C,Naypyitaw,Member,Female,Home and lifestyle,73.12,1,3.656,76.776,13-04-2024,20:22:00,Ewallet,73.12,4.7619,3.656,6.8
529-66-2603,C,Naypyitaw,Member,Male,Sports and travel,42.16,4,8.432,177.072,21-01-2024,13:26:00,Credit card,168.64,4.7619,8.432,4.6
365-97-9957,B,Mandalay,Normal,Male,Fashion accessories,71.73,2,7.173,150.633,15-06-2024,11:27:00,Ewallet,143.46,4.7619,7.173,7.1
646-29-2017,C,Naypyitaw,Normal,Male,Electronic accessories,97.07,9,43.6815,917.3115,15-01-2024,12:47:00,Ewallet,873.63,4.7619,43.6815,8.1
648-26-8457,B,Mandalay,Normal,Male,Home and lifestyle,85.21,1,4.2605,89.4705,16-03-2024,15:06:00,Credit card,85.21,4.7619,4.2605,9.8
579-70-1814,C,Naypyitaw,Member,Female,Home and lifestyle,33.17,2,3.317,69.657,29-05-2024,16:17:00,Credit card,66.34,4.7619,3.317,8.8
499-48-4984,A,Yangon,Normal,Male,Food and beverages,74.29,2,7.429,156.009,14-06-2024,20:40:00,Ewallet,148.58,4.7619,7.429,5.6
371-78-4064,A,Yangon,Member,Male,Sports and travel,62.04,1,3.102,65.142,02-04-2024,12:51:00,Cash,62.04,4.7619,3.102,7.3
383-48-2014,B,Mandalay,Normal,Female,Food and beverages,63.75,1,3.1875,66.9375,10-06-2024,17:12:00,Cash,63.75,4.7619,3.1875,7.1
667-24-8364,A,Yangon,Normal,Female,Food and beverages,53.01,8,21.204,445.284,28-04-2024,10:56:00,Cash,424.08,4.7619,21.204,8.4
301-18-8580,C,Naypyitaw,Member,Male,Health and beauty,38.06,2,3.806,79.926,07-06-2024,15:23:00,Credit card,76.12,4.7619,3.806,4.5
243-71-6706,C,Naypyitaw,Member,Female,Food and beverages,92.46,4,18.492,388.332,11-04-2024,12:00:00,Ewallet,369.84,4.7619,18.492,5.4
244-86-6325,C,Naypyitaw,Member,Female,Food and beverages,67.28,9,30.276,635.796,12-06-2024,14:12:00,Cash,605.52,4.7619,30.276,10
242-76-2977,B,Mandalay,Normal,Female,Sports and travel,58.22,9,26.199,550.179,25-01-2024,15:17:00,Cash,523.98,4.7619,26.199,7.5
428-82-1543,C,Naypyitaw,Normal,Male,Sports and travel,22.09,2,2.209,46.389,29-03-2024,12:51:00,Ewallet,44.18,4.7619,2.209,7.3
338-64-2270,A,Yangon,Normal,Female,Home and lifestyle,65.42,10,32.71,686.91,02-05-2024,10:35:00,Cash,654.2,4.7619,32.71,4.9
665-72-1338,C,Naypyitaw,Normal,Female,Food and beverages,69.7,6,20.91,439.11,02-05-2024,18:29:00,Ewallet,418.2,4.7619,20.91,4.7
414-25-7474,A,Yangon,Normal,Female,Sports and travel,68.43,10,34.215,718.515,15-01-2024,10:00:00,Cash,684.3,4.7619,34.215,4.4
995-96-8386,C,Naypyitaw,Member,Male,Health and beauty,80.71,9,36.3195,762.7095,01-04-2024,19:30:00,Ewallet,726.39,4.7619,36.3195,6.4
348-94-7337,A,Yangon,Member,Male,Home and lifestyle,28.01,5,7.0025,147.0525,15-01-2024,14:43:00,Cash,140.05,4.7619,7.0025,5.3
190-30-4119,B,Mandalay,Member,Male,Sports and travel,94.97,7,33.2395,698.0295,08-05-2024,10:47:00,Cash,664.79,4.7619,33.2395,8.8
541-83-1294,B,Mandalay,Normal,Female,Electronic accessories,90.49,2,9.049,190.029,04-03-2024,17:41:00,Cash,180.98,4.7619,9.049,6.4
290-90-5882,C,Naypyitaw,Normal,Female,Home and lifestyle,15.89,8,6.356,133.476,25-06-2024,17:58:00,Ewallet,127.12,4.7619,6.356,7.9
724-74-8272,B,Mandalay,Member,Male,Fashion accessories,96.73,1,4.8365,101.5665,08-04-2024,17:30:00,Credit card,96.73,4.7619,4.8365,7.1
374-74-1142,A,Yangon,Member,Male,Food and beverages,39.05,1,1.9525,41.0025,08-05-2024,10:51:00,Cash,39.05,4.7619,1.9525,7.2
538-30-2506,A,Yangon,Member,Female,Home and lifestyle,31.06,10,15.53,326.13,28-01-2024,15:35:00,Ewallet,310.6,4.7619,15.53,7.6
127-39-9961,C,Naypyitaw,Member,Male,Food and beverages,30.87,8,12.348,259.308,09-03-2024,18:29:00,Ewallet,246.96,4.7619,12.348,8.7
106-53-8603,C,Naypyitaw,Member,Female,Sports and travel,72.88,5,18.22,382.62,27-05-2024,13:12:00,Credit card,364.4,4.7619,18.22,4
644-37-2751,B,Mandalay,Normal,Male,Sports and travel,60.48,1,3.024,63.504,07-05-2024,17:16:00,Credit card,60.48,4.7619,3.024,8.6
555-94-1594,C,Naypyitaw,Member,Male,Sports and travel,48.65,2,4.865,102.165,28-04-2024,11:18:00,Ewallet,97.3,4.7619,4.865,7.7
666-26-8513,B,Mandalay,Member,Male,Home and lifestyle,22.56,8,9.024,189.504,23-05-2024,14:44:00,Credit card,180.48,4.7619,9.024,4.4
914-97-4021,B,Mandalay,Normal,Male,Fashion accessories,18.14,9,8.163,171.423,17-03-2024,18:26:00,Ewallet,163.26,4.7619,8.163,6
730-55-1444,B,Mandalay,Normal,Male,Home and lifestyle,78.8,8,31.52,661.92,12-04-2024,18:28:00,Credit card,630.4,4.7619,31.52,8.9
981-50-3044,A,Yangon,Normal,Female,Electronic accessories,78.42,4,15.684,329.364,20-02-2024,19:56:00,Ewallet,313.68,4.7619,15.684,5
268-44-9893,B,Mandalay,Normal,Female,Fashion accessories,17.2,4,3.44,72.24,23-01-2024,19:07:00,Credit card,68.8,4.7619,3.44,5.8
233-96-2578,B,Mandalay,Normal,Female,Home and lifestyle,44.08,7,15.428,323.988,17-05-2024,15:56:00,Credit card,308.56,4.7619,15.428,5.3
123-15-9628,B,Mandalay,Member,Male,Home and lifestyle,79.94,4,15.988,335.748,31-03-2024,18:43:00,Credit card,319.76,4.7619,15.988,9.1
674-25-9442,B,Mandalay,Normal,Male,Home and lifestyle,80.46,1,4.023,84.483,08-03-2024,12:30:00,Ewallet,80.46,4.7619,4.023,6
363-99-8737,A,Yangon,Normal,Female,Home and lifestyle,99.49,8,39.796,835.716,14-03-2024,13:58:00,Credit card,795.92,4.7619,39.796,8.3
613-55-2313,C,Naypyitaw,Member,Male,Sports and travel,69.12,8,27.648,580.608,22-01-2024,11:06:00,Ewallet,552.96,4.7619,27.648,5.2
901-47-8980,B,Mandalay,Member,Male,Health and beauty,55.11,4,11.022,231.462,01-06-2024,15:39:00,Ewallet,220.44,4.7619,11.022,6
111-70-7357,A,Yangon,Normal,Male,Electronic accessories,39.17,1,1.9585,41.1285,21-02-2024,11:46:00,Cash,39.17,4.7619,1.9585,6.8
982-82-3778,C,Naypyitaw,Normal,Female,Home and lifestyle,54.26,2,5.426,113.946,04-05-2024,17:28:00,Credit card,108.52,4.7619,5.426,4.7
880-84-7243,B,Mandalay,Member,Male,Home and lifestyle,54.68,10,27.34,574.14,17-06-2024,16:42:00,Credit card,546.8,4.7619,27.34,5.1
785-25-3116,A,Yangon,Normal,Female,Electronic accessories,15.12,7,5.292,111.132,21-04-2024,12:17:00,Ewallet,105.84,4.7619,5.292,7.7
910-97-2358,C,Naypyitaw,Normal,Male,Home and lifestyle,71.22,7,24.927,523.467,10-02-2024,15:08:00,Cash,498.54,4.7619,24.927,6.4
479-56-2302,A,Yangon,Member,Male,Food and beverages,83.11,6,24.933,523.593,04-02-2024,19:53:00,Credit card,498.66,4.7619,24.933,9.5
228-84-8399,C,Naypyitaw,Member,Female,Sports and travel,67.81,8,27.124,569.604,04-01-2024,11:52:00,Ewallet,542.48,4.7619,27.124,9.9
975-67-9360,B,Mandalay,Normal,Male,Sports and travel,74.95,7,26.2325,550.8825,07-02-2024,13:00:00,Cash,524.65,4.7619,26.2325,5.1
195-62-7323,C,Naypyitaw,Member,Male,Fashion accessories,41.94,10,20.97,440.37,25-03-2024,17:32:00,Credit card,419.4,4.7619,20.97,9.7
213-96-5218,C,Naypyitaw,Normal,Female,Sports and travel,77.92,4,15.584,327.264,25-05-2024,16:23:00,Cash,311.68,4.7619,15.584,8.6
558-69-5331,C,Naypyitaw,Normal,Female,Home and lifestyle,51.78,8,20.712,434.952,19-03-2024,10:40:00,Credit card,414.24,4.7619,20.712,5
981-10-4581,A,Yangon,Member,Male,Sports and travel,68.34,6,20.502,430.542,08-05-2024,11:05:00,Credit card,410.04,4.7619,20.502,5.4
776-84-6539,C,Naypyitaw,Member,Male,Home and lifestyle,19.62,2,1.962,41.202,18-04-2024,11:37:00,Ewallet,39.24,4.7619,1.962,6.8
329-72-5281,A,Yangon,Normal,Female,Sports and travel,53.95,10,26.975,566.475,15-04-2024,10:17:00,Ewallet,539.5,4.7619,26.975,8.3
743-25-6653,C,Naypyitaw,Normal,Female,Home and lifestyle,79.04,7,27.664,580.944,10-04-2024,17:43:00,Ewallet,553.28,4.7619,27.664,7.8
